ontology	gene_id	kegg_ID	kegg_name	evidence
kegg	TNFRSF10C	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF10C	hsa04210	Apoptosis	
kegg	TNFRSF10C	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	TNFRSF10D	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF10D	hsa04210	Apoptosis	
kegg	TNFRSF10D	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	TNFRSF11B	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF11B	hsa04380	"Osteoclast differentiation"	
kegg	TNFRSF12A	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF14	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF17	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF17	hsa04672	"Intestinal immune network for IgA production"	
kegg	TNFRSF18	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF19	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF1B	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF1B	hsa04920	"Adipocytokine signaling pathway"	
kegg	TNFRSF1B	hsa05014	"Amyotrophic lateral sclerosis (ALS)"	
kegg	TNFRSF21	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF25	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF4	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF6B	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF8	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFRSF9	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF10	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF10	hsa04210	Apoptosis	
kegg	TNFSF10	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	TNFSF11	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF11	hsa04380	"Osteoclast differentiation"	
kegg	TNFSF11	hsa05323	"Rheumatoid arthritis"	
kegg	TNFSF12	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF13	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF13	hsa04672	"Intestinal immune network for IgA production"	
kegg	TNFSF13	hsa05323	"Rheumatoid arthritis"	
kegg	TNFSF13B	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF13B	hsa04672	"Intestinal immune network for IgA production"	
kegg	TNFSF13B	hsa05323	"Rheumatoid arthritis"	
kegg	TNFSF14	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF15	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF18	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF4	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF8	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNFSF9	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TNN	hsa04510	"Focal adhesion"	
kegg	TNN	hsa04512	"ECM-receptor interaction"	
kegg	TNNC2	hsa04020	"Calcium signaling pathway"	
kegg	TNNI3	hsa04260	"Cardiac muscle contraction"	
kegg	TNNI3	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	TNNI3	hsa05414	"Dilated cardiomyopathy"	
kegg	TNNT2	hsa04260	"Cardiac muscle contraction"	
kegg	TNNT2	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	TNNT2	hsa05414	"Dilated cardiomyopathy"	
kegg	TNR	hsa04510	"Focal adhesion"	
kegg	TNR	hsa04512	"ECM-receptor interaction"	
kegg	TNXB	hsa04510	"Focal adhesion"	
kegg	TNXB	hsa04512	"ECM-receptor interaction"	
kegg	TOB1	hsa03018	"RNA degradation"	
kegg	TOB2	hsa03018	"RNA degradation"	
kegg	TOLLIP	hsa04620	"Toll-like receptor signaling pathway"	
kegg	TOMM40	hsa05014	"Amyotrophic lateral sclerosis (ALS)"	
kegg	TOMM40L	hsa05014	"Amyotrophic lateral sclerosis (ALS)"	
kegg	TOP3A	hsa03440	"Homologous recombination"	
kegg	TOP3B	hsa03440	"Homologous recombination"	
kegg	TP53	hsa04010	"MAPK signaling pathway"	
kegg	TP53	hsa04110	"Cell cycle"	
kegg	TP53	hsa04115	"p53 signaling pathway"	
kegg	TP53	hsa04210	Apoptosis	
kegg	TP53	hsa04310	"Wnt signaling pathway"	
kegg	TP53	hsa04722	"Neurotrophin signaling pathway"	
kegg	TP53	hsa05014	"Amyotrophic lateral sclerosis (ALS)"	
kegg	TP53	hsa05016	"Huntington's disease"	
kegg	TP53	hsa05160	"Hepatitis C"	
kegg	TP53	hsa05200	"Pathways in cancer"	
kegg	TP53	hsa05210	"Colorectal cancer"	
kegg	TP53	hsa05212	"Pancreatic cancer"	
kegg	TP53	hsa05213	"Endometrial cancer"	
kegg	TP53	hsa05214	Glioma	
kegg	TP53	hsa05215	"Prostate cancer"	
kegg	TP53	hsa05216	"Thyroid cancer"	
kegg	TP53	hsa05217	"Basal cell carcinoma"	
kegg	TP53	hsa05218	Melanoma	
kegg	TP53	hsa05219	"Bladder cancer"	
kegg	TP53	hsa05220	"Chronic myeloid leukemia"	
kegg	TP53	hsa05222	"Small cell lung cancer"	
kegg	TP53	hsa05223	"Non-small cell lung cancer"	
kegg	TP53AIP1	hsa04115	"p53 signaling pathway"	
kegg	TP53I3	hsa04115	"p53 signaling pathway"	
kegg	TP73	hsa04115	"p53 signaling pathway"	
kegg	TP73	hsa04722	"Neurotrophin signaling pathway"	
kegg	TPCN2	hsa04972	"Pancreatic secretion"	
kegg	TPH1	hsa00380	"Tryptophan metabolism"	
kegg	TPH1	hsa01100	"Metabolic pathways"	
kegg	TPH2	hsa00380	"Tryptophan metabolism"	
kegg	TPH2	hsa01100	"Metabolic pathways"	
kegg	TPI1	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	TPI1	hsa00051	"Fructose and mannose metabolism"	
kegg	TPI1	hsa00562	"Inositol phosphate metabolism"	
kegg	TPI1	hsa01100	"Metabolic pathways"	
kegg	TPK1	hsa00730	"Thiamine metabolism"	
kegg	TPK1	hsa01100	"Metabolic pathways"	
kegg	TPM1	hsa04260	"Cardiac muscle contraction"	
kegg	TPM1	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	TPM1	hsa05414	"Dilated cardiomyopathy"	
kegg	TPM2	hsa04260	"Cardiac muscle contraction"	
kegg	TPM2	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	TPM2	hsa05414	"Dilated cardiomyopathy"	
kegg	TPM3	hsa04260	"Cardiac muscle contraction"	
kegg	TPM3	hsa05200	"Pathways in cancer"	
kegg	TPM3	hsa05216	"Thyroid cancer"	
kegg	TPM3	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	TPM3	hsa05414	"Dilated cardiomyopathy"	
kegg	TPM4	hsa04260	"Cardiac muscle contraction"	
kegg	TPM4	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	TPM4	hsa05414	"Dilated cardiomyopathy"	
kegg	TPMT	hsa00983	"Drug metabolism - other enzymes"	
kegg	TPO	hsa00350	"Tyrosine metabolism"	
kegg	TPO	hsa01100	"Metabolic pathways"	
kegg	TPO	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TPO	hsa04630	"Jak-STAT signaling pathway"	
kegg	TPO	hsa04640	"Hematopoietic cell lineage"	
kegg	TPO	hsa05320	"Autoimmune thyroid disease"	
kegg	TPP1	hsa04142	Lysosome	
kegg	TPR	hsa03013	"RNA transport"	
kegg	TPR	hsa05200	"Pathways in cancer"	
kegg	TPR	hsa05216	"Thyroid cancer"	
kegg	TRA2A	hsa03040	Spliceosome	
kegg	TRA2B	hsa03040	Spliceosome	
kegg	TRADD	hsa04210	Apoptosis	
kegg	TRADD	hsa04622	"RIG-I-like receptor signaling pathway"	
kegg	TRADD	hsa04920	"Adipocytokine signaling pathway"	
kegg	TRADD	hsa05160	"Hepatitis C"	
kegg	TRAF1	hsa05200	"Pathways in cancer"	
kegg	TRAF1	hsa05222	"Small cell lung cancer"	
kegg	TRAF2	hsa04010	"MAPK signaling pathway"	
kegg	TRAF2	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	TRAF2	hsa04210	Apoptosis	
kegg	TRAF2	hsa04380	"Osteoclast differentiation"	
kegg	TRAF2	hsa04622	"RIG-I-like receptor signaling pathway"	
kegg	TRAF2	hsa04920	"Adipocytokine signaling pathway"	
kegg	TRAF2	hsa05160	"Hepatitis C"	
kegg	TRAF2	hsa05200	"Pathways in cancer"	
kegg	TRAF2	hsa05222	"Small cell lung cancer"	
kegg	TRAF4	hsa05200	"Pathways in cancer"	
kegg	TRAF4	hsa05222	"Small cell lung cancer"	
kegg	TRAF5	hsa05200	"Pathways in cancer"	
kegg	TRAF5	hsa05222	"Small cell lung cancer"	
kegg	TRAF6	hsa04010	"MAPK signaling pathway"	
kegg	TRAF6	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	TRAF6	hsa04144	Endocytosis	
kegg	TRAF6	hsa04380	"Osteoclast differentiation"	
kegg	TRAF6	hsa04620	"Toll-like receptor signaling pathway"	
kegg	TRAF6	hsa04621	"NOD-like receptor signaling pathway"	
kegg	TRAF6	hsa04622	"RIG-I-like receptor signaling pathway"	
kegg	TRAF6	hsa04722	"Neurotrophin signaling pathway"	
kegg	TRAF6	hsa05140	Leishmaniasis	
kegg	TRAF6	hsa05142	"Chagas disease (American trypanosomiasis)"	
kegg	TRAF6	hsa05145	Toxoplasmosis	
kegg	TRAF6	hsa05160	"Hepatitis C"	
kegg	TRAF6	hsa05200	"Pathways in cancer"	
kegg	TRAF6	hsa05222	"Small cell lung cancer"	
kegg	TRAM1	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	TRDMT1	hsa00270	"Cysteine and methionine metabolism"	
kegg	TRDMT1	hsa01100	"Metabolic pathways"	
kegg	TREH	hsa00500	"Starch and sucrose metabolism"	
kegg	TREM2	hsa04380	"Osteoclast differentiation"	
kegg	TREX1	hsa04623	"Cytosolic DNA-sensing pathway"	
kegg	TRHR	hsa04020	"Calcium signaling pathway"	
kegg	TRHR	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	TRIM21	hsa05322	"Systemic lupus erythematosus"	
kegg	TRIM25	hsa04622	"RIG-I-like receptor signaling pathway"	
kegg	TRIM37	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	TRIP10	hsa04910	"Insulin signaling pathway"	
kegg	TRIP12	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	TRIP6	hsa04621	"NOD-like receptor signaling pathway"	
kegg	TRIT1	hsa01100	"Metabolic pathways"	
kegg	TRMT11	hsa00340	"Histidine metabolism"	
kegg	TRMT11	hsa00350	"Tyrosine metabolism"	
kegg	TRMU	hsa04122	"Sulfur relay system"	
kegg	TRNT1	hsa03013	"RNA transport"	
kegg	TROVE2	hsa05322	"Systemic lupus erythematosus"	
kegg	TRPC1	hsa04020	"Calcium signaling pathway"	
kegg	TRPC1	hsa04972	"Pancreatic secretion"	
kegg	TRPM5	hsa04742	"Taste transduction"	
kegg	TRPV1	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	TRPV6	hsa04970	"Salivary secretion"	
kegg	TSC1	hsa04150	"mTOR signaling pathway"	
kegg	TSC1	hsa04910	"Insulin signaling pathway"	
kegg	TSC2	hsa04115	"p53 signaling pathway"	
kegg	TSC2	hsa04150	"mTOR signaling pathway"	
kegg	TSC2	hsa04910	"Insulin signaling pathway"	
kegg	TSG101	hsa04144	Endocytosis	
kegg	TSHB	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	TSHB	hsa05320	"Autoimmune thyroid disease"	
kegg	TSHR	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	TSHR	hsa05320	"Autoimmune thyroid disease"	
kegg	TSLP	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	TSLP	hsa04630	"Jak-STAT signaling pathway"	
kegg	TSPO	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	TST	hsa00270	"Cysteine and methionine metabolism"	
kegg	TST	hsa01100	"Metabolic pathways"	
kegg	TST	hsa04122	"Sulfur relay system"	
kegg	TSTA3	hsa00051	"Fructose and mannose metabolism"	
kegg	TSTA3	hsa00520	"Amino sugar and nucleotide sugar metabolism"	
kegg	TSTA3	hsa01100	"Metabolic pathways"	
kegg	TTK	hsa04110	"Cell cycle"	
kegg	TTN	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	TTN	hsa05414	"Dilated cardiomyopathy"	
kegg	TUBA1A	hsa04145	Phagosome	
kegg	TUBA1A	hsa04540	"Gap junction"	
kegg	TUBA1A	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBA1B	hsa04145	Phagosome	
kegg	TUBA1B	hsa04540	"Gap junction"	
kegg	TUBA1B	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBA1C	hsa04145	Phagosome	
kegg	TUBA1C	hsa04540	"Gap junction"	
kegg	TUBA1C	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBA3C	hsa04145	Phagosome	
kegg	TUBA3C	hsa04540	"Gap junction"	
kegg	TUBA3C	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBA3E	hsa04145	Phagosome	
kegg	TUBA3E	hsa04540	"Gap junction"	
kegg	TUBA3E	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBA4A	hsa04145	Phagosome	
kegg	TUBA4A	hsa04540	"Gap junction"	
kegg	TUBA4A	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBA8	hsa04145	Phagosome	
kegg	TUBA8	hsa04540	"Gap junction"	
kegg	TUBA8	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBAL3	hsa04145	Phagosome	
kegg	TUBAL3	hsa04540	"Gap junction"	
kegg	TUBAL3	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBB	hsa04145	Phagosome	
kegg	TUBB	hsa04540	"Gap junction"	
kegg	TUBB	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBB1	hsa04145	Phagosome	
kegg	TUBB1	hsa04540	"Gap junction"	
kegg	TUBB1	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBB2A	hsa04145	Phagosome	
kegg	TUBB2A	hsa04540	"Gap junction"	
kegg	TUBB2A	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBB2B	hsa04145	Phagosome	
kegg	TUBB2B	hsa04540	"Gap junction"	
kegg	TUBB2B	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBB3	hsa04145	Phagosome	
kegg	TUBB3	hsa04540	"Gap junction"	
kegg	TUBB3	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBB4A	hsa04145	Phagosome	
kegg	TUBB4A	hsa04540	"Gap junction"	
kegg	TUBB4A	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBB4B	hsa04145	Phagosome	
kegg	TUBB4B	hsa04540	"Gap junction"	
kegg	TUBB4B	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBB6	hsa04145	Phagosome	
kegg	TUBB6	hsa04540	"Gap junction"	
kegg	TUBB6	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUBB8	hsa04145	Phagosome	
kegg	TUBB8	hsa04540	"Gap junction"	
kegg	TUBB8	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	TUSC3	hsa00510	"N-Glycan biosynthesis"	
kegg	TUSC3	hsa01100	"Metabolic pathways"	
kegg	TUSC3	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	TXK	hsa04670	"Leukocyte transendothelial migration"	
kegg	TXNDC12	hsa00480	"Glutathione metabolism"	
kegg	TXNDC5	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	TXNL4A	hsa03040	Spliceosome	
kegg	TXNRD1	hsa00240	"Pyrimidine metabolism"	
kegg	TXNRD1	hsa00450	"Selenocompound metabolism"	
kegg	TXNRD3	hsa00240	"Pyrimidine metabolism"	
kegg	TXNRD3	hsa00450	"Selenocompound metabolism"	
kegg	TYK2	hsa04380	"Osteoclast differentiation"	
kegg	TYK2	hsa04630	"Jak-STAT signaling pathway"	
kegg	TYK2	hsa05145	Toxoplasmosis	
kegg	TYK2	hsa05160	"Hepatitis C"	
kegg	TYMP	hsa00240	"Pyrimidine metabolism"	
kegg	TYMP	hsa00983	"Drug metabolism - other enzymes"	
kegg	TYMP	hsa01100	"Metabolic pathways"	
kegg	TYMP	hsa05219	"Bladder cancer"	
kegg	TYMS	hsa00240	"Pyrimidine metabolism"	
kegg	TYMS	hsa00670	"One carbon pool by folate"	
kegg	TYMS	hsa01100	"Metabolic pathways"	
kegg	TYR	hsa00350	"Tyrosine metabolism"	
kegg	TYR	hsa00740	"Riboflavin metabolism"	
kegg	TYR	hsa01100	"Metabolic pathways"	
kegg	TYR	hsa04916	Melanogenesis	
kegg	TYROBP	hsa04380	"Osteoclast differentiation"	
kegg	TYROBP	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	TYRP1	hsa00350	"Tyrosine metabolism"	
kegg	TYRP1	hsa01100	"Metabolic pathways"	
kegg	TYRP1	hsa04916	Melanogenesis	
kegg	U2AF1	hsa03040	Spliceosome	
kegg	U2AF1	hsa05131	Shigellosis	
kegg	U2AF2	hsa03040	Spliceosome	
kegg	U2SURP	hsa03040	Spliceosome	
kegg	UAP1	hsa00520	"Amino sugar and nucleotide sugar metabolism"	
kegg	UAP1	hsa01100	"Metabolic pathways"	
kegg	UAP1L1	hsa00520	"Amino sugar and nucleotide sugar metabolism"	
kegg	UAP1L1	hsa01100	"Metabolic pathways"	
kegg	UBA1	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBA1	hsa05012	"Parkinson's disease"	
kegg	UBA2	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBA3	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBA52	hsa03010	Ribosome	
kegg	UBA6	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBA7	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBA7	hsa05012	"Parkinson's disease"	
kegg	UBB	hsa05012	"Parkinson's disease"	
kegg	UBC	hsa03320	"PPAR signaling pathway"	
kegg	UBE2A	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2B	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2C	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2D1	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2D1	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2D2	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2D2	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2D2	hsa05131	Shigellosis	
kegg	UBE2D3	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2D3	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2D4	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2D4	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2E1	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2E1	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2E2	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2E2	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2E3	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2E3	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2F	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2G1	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2G1	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2G1	hsa05012	"Parkinson's disease"	
kegg	UBE2G2	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2G2	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2G2	hsa05012	"Parkinson's disease"	
kegg	UBE2H	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2I	hsa03013	"RNA transport"	
kegg	UBE2I	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2J1	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2J1	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2J1	hsa05012	"Parkinson's disease"	
kegg	UBE2J2	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2J2	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBE2J2	hsa05012	"Parkinson's disease"	
kegg	UBE2K	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2L3	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2L3	hsa05012	"Parkinson's disease"	
kegg	UBE2L6	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2L6	hsa05012	"Parkinson's disease"	
kegg	UBE2M	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2N	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2NL	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2O	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2Q1	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2Q2	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2QL1	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2R2	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2S	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2U	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2W	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE2Z	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE3B	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE3C	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE4A	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE4B	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBE4B	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBOX5	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBQLN1	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBQLN2	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBQLN3	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBQLN4	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBQLNL	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UBR5	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	UBXN6	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UCHL1	hsa05012	"Parkinson's disease"	
kegg	UCK1	hsa00240	"Pyrimidine metabolism"	
kegg	UCK1	hsa00983	"Drug metabolism - other enzymes"	
kegg	UCK1	hsa01100	"Metabolic pathways"	
kegg	UCK2	hsa00240	"Pyrimidine metabolism"	
kegg	UCK2	hsa00983	"Drug metabolism - other enzymes"	
kegg	UCK2	hsa01100	"Metabolic pathways"	
kegg	UCKL1	hsa00240	"Pyrimidine metabolism"	
kegg	UCKL1	hsa00983	"Drug metabolism - other enzymes"	
kegg	UCKL1	hsa01100	"Metabolic pathways"	
kegg	UCP1	hsa03320	"PPAR signaling pathway"	
kegg	UCP1	hsa05016	"Huntington's disease"	
kegg	UFD1L	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UGCG	hsa00600	"Sphingolipid metabolism"	
kegg	UGCG	hsa01100	"Metabolic pathways"	
kegg	UGDH	hsa00040	"Pentose and glucuronate interconversions"	
kegg	UGDH	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	UGDH	hsa00500	"Starch and sucrose metabolism"	
kegg	UGDH	hsa00520	"Amino sugar and nucleotide sugar metabolism"	
kegg	UGDH	hsa01100	"Metabolic pathways"	
kegg	UGGT1	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UGGT2	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	UGP2	hsa00040	"Pentose and glucuronate interconversions"	
kegg	UGP2	hsa00052	"Galactose metabolism"	
kegg	UGP2	hsa00500	"Starch and sucrose metabolism"	
kegg	UGP2	hsa00520	"Amino sugar and nucleotide sugar metabolism"	
kegg	UGP2	hsa01100	"Metabolic pathways"	
kegg	UGT1A1	hsa00040	"Pentose and glucuronate interconversions"	
kegg	UGT1A1	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	UGT1A1	hsa00140	"Steroid hormone biosynthesis"	
kegg	UGT1A1	hsa00500	"Starch and sucrose metabolism"	
kegg	UGT1A1	hsa00514	"Other types of O-glycan biosynthesis"	
kegg	UGT1A1	hsa00830	"Retinol metabolism"	
kegg	UGT1A1	hsa00860	"Porphyrin and chlorophyll metabolism"	
kegg	UGT1A1	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	UGT1A1	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	UGT1A1	hsa00983	"Drug metabolism - other enzymes"	
kegg	UGT1A1	hsa01100	"Metabolic pathways"	
kegg	UGT1A10	hsa00040	"Pentose and glucuronate interconversions"	
kegg	UGT1A10	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	UGT1A10	hsa00140	"Steroid hormone biosynthesis"	
kegg	UGT1A10	hsa00500	"Starch and sucrose metabolism"	
kegg	UGT1A10	hsa00514	"Other types of O-glycan biosynthesis"	
kegg	UGT1A10	hsa00830	"Retinol metabolism"	
kegg	UGT1A10	hsa00860	"Porphyrin and chlorophyll metabolism"	
kegg	UGT1A10	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	UGT1A10	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	UGT1A10	hsa00983	"Drug metabolism - other enzymes"	
kegg	UGT1A10	hsa01100	"Metabolic pathways"	
kegg	UGT1A3	hsa00040	"Pentose and glucuronate interconversions"	
kegg	UGT1A3	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	UGT1A3	hsa00140	"Steroid hormone biosynthesis"	
kegg	UGT1A3	hsa00500	"Starch and sucrose metabolism"	
kegg	UGT1A3	hsa00514	"Other types of O-glycan biosynthesis"	
kegg	UGT1A3	hsa00830	"Retinol metabolism"	
kegg	UGT1A3	hsa00860	"Porphyrin and chlorophyll metabolism"	
kegg	UGT1A3	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	UGT1A3	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	UGT1A3	hsa00983	"Drug metabolism - other enzymes"	
kegg	UGT1A3	hsa01100	"Metabolic pathways"	
kegg	UGT1A4	hsa00040	"Pentose and glucuronate interconversions"	
kegg	UGT1A4	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	UGT1A4	hsa00140	"Steroid hormone biosynthesis"	
kegg	UGT1A4	hsa00500	"Starch and sucrose metabolism"	
kegg	UGT1A4	hsa00514	"Other types of O-glycan biosynthesis"	
kegg	UGT1A4	hsa00830	"Retinol metabolism"	
kegg	UGT1A4	hsa00860	"Porphyrin and chlorophyll metabolism"	
kegg	UGT1A4	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	UGT1A4	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	UGT1A4	hsa00983	"Drug metabolism - other enzymes"	
kegg	UGT1A4	hsa01100	"Metabolic pathways"	
kegg	UGT1A5	hsa00040	"Pentose and glucuronate interconversions"	
kegg	UGT1A5	hsa00053	"Ascorbate and aldarate metabolism"	
